date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:50	2109940/2109940	---M--	200	added ('OK')	application/pdf	etag:%222031f4-612611f2cc876%22	https://www.helpageindia.org/wp-content/themes/dreamsparks/pdf/elderabuseindia14.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/themes/dreamsparks/pdf/elderabuseindia14.pdf	(from https://www.helpageindia.org/aboutus/research/)
11:38:50	1265046/1265046	---M--	200	added ('OK')	application/pdf	etag:%22134d96-6126121f731a8%22	https://www.helpageindia.org/wp-content/themes/dreamsparks/pdf/elder-abuse-indian-youth15.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/themes/dreamsparks/pdf/elder-abuse-indian-youth15.pdf	(from https://www.helpageindia.org/aboutus/research/)
11:38:50	1833951/1833951	---M--	200	added ('OK')	application/pdf	etag:%221bfbdf-612611ea846d4%22	https://www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ElderAbuseIndia13.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ElderAbuseIndia13.pdf	(from https://www.helpageindia.org/aboutus/research/)
11:38:51	1834623/1834623	---M--	200	added ('OK')	application/pdf	etag:%221bfe7f-612611ec39ec7%22	https://www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ElderAbuseIndia12.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ElderAbuseIndia12.pdf	(from https://www.helpageindia.org/aboutus/research/)
11:38:51	2430572/2430572	---M--	200	added ('OK')	application/pdf	etag:%2225166c-61261200d3529%22	https://www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ElderAbuseCrimeIndia11.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ElderAbuseCrimeIndia11.pdf	(from https://www.helpageindia.org/aboutus/research/)
11:38:51	950532/950532	---M--	200	added ('OK')	application/pdf	etag:%22e8104-612611e8d1dc0%22	https://www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ElderAbuseIndia10.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ElderAbuseIndia10.pdf	(from https://www.helpageindia.org/aboutus/research/)
11:38:51	619688/619688	---M--	200	added ('OK')	application/pdf	etag:%22974a8-612611f06a2e8%22	https://www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ECONOMIC-AND-HEALTH-SURVEY-ON-INDIA%e2%80%99S-OLDEST-OLD-(80+)%e2%80%90NEEDS,-CARE-&-ACCESS.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/themes/dreamsparks/pdf/ECONOMIC-AND-HEALTH-SURVEY-ON-INDIA%e2%80%99S-OLDEST-OLD-(80+)%e2%80%90NEEDS,-CARE-&-ACCESS.pdf	(from https://www.helpageindia.org/aboutus/research/)
11:38:51	129630/129630	---M--	200	added ('OK')	application/pdf	etag:%221fa5e-612611e577779%22	https://www.helpageindia.org/wp-content/themes/dreamsparks/pdf/AgeFriendlyCities-Delhi.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/themes/dreamsparks/pdf/AgeFriendlyCities-Delhi.pdf	(from https://www.helpageindia.org/aboutus/research/)
11:38:52	139887/139887	---M--	200	added ('OK')	application/pdf	etag:%222226f-6126120d91041%22	https://www.helpageindia.org/wp-content/themes/dreamsparks/pdf/AgeFriendlyCities-Udaipur.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/themes/dreamsparks/pdf/AgeFriendlyCities-Udaipur.pdf	(from https://www.helpageindia.org/aboutus/research/)
11:38:52	0/-1	---M--	301	error ('')			https://www.helpageindia.org/donate	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/donate.23b.delayed	(from https://www.helpageindia.org/aboutus/research/)
11:38:52	2226/2226	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2006:08:57%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Faboutus%2Ftenders%2F	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embed8622.json	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:53	12/12	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Mar%202024%2006:08:57%20GMT	https://www.helpageindia.org/?p=22	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/index0345.html	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:53	2306/2306	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Mar%202024%2006:08:57%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Faboutus%2Ftenders%2F&format=xml	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embedc51e	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:54	216371/216371	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:08:57%20GMT	https://www.helpageindia.org/aboutus/tenders/IPledge4Eldercare.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/aboutus/tenders/IPledge4Eldercare.pdf	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:54	216201/216201	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:08:58%20GMT	https://www.helpageindia.org/aboutus/tenders/POST	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/aboutus/tenders/POST	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:54	146854/146854	---M--	200	added ('OK')	image/jpeg	etag:%2223da6-612617c764a4a%22	https://www.helpageindia.org/wp-content/uploads/2018/07/banner10.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/banner10.jpg	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:54	131062/131062	---M--	200	added ('OK')	image/jpeg	etag:%221fff6-612617b1842b0%22	https://www.helpageindia.org/wp-content/uploads/2018/07/tenders-1.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/tenders-1.jpg	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:54	23427/23427	---M-Z	200	added ('OK')	text/css	etag:%220598d4cde76da1:0%22	https://www.w3schools.com/w3css/4/w3.css	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.w3schools.com/w3css/4/w3.css	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:55	0/-1	---M--	301	error ('')			https://www.helpageindia.org/donate	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/donate.244.delayed	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:56	87533/87533	---M--	200	added ('OK')	text/javascript	date:Tue,%2012%20Sep%202023%2002:38:22%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js	(from https://www.helpageindia.org/aboutus/tenders/)
11:38:56	2331/2331	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2006:09:00%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Four-work%2Fwelfare-development%2F	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embed7c15.json	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:56	12/12	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Mar%202024%2006:09:00%20GMT	https://www.helpageindia.org/?p=38	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/indexb93f.html	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:56	2413/2413	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Mar%202024%2006:09:00%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Four-work%2Fwelfare-development%2F&format=xml	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embed8728	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:57	216514/216514	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:09:01%20GMT	https://www.helpageindia.org/our-work/welfare-development/IPledge4Eldercare.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/our-work/welfare-development/IPledge4Eldercare.pdf	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:57	216344/216344	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:09:01%20GMT	https://www.helpageindia.org/our-work/welfare-development/POST	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/our-work/welfare-development/POST	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:57	51673/51673	---M--	200	added ('OK')	image/jpeg	etag:%22c9d9-612619b5b6448%22	https://www.helpageindia.org/wp-content/uploads/2022/10/image003.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2022/10/image003.jpg	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:58	79997/79997	---M--	200	added ('OK')	image/jpeg	etag:%221387d-612617b03342c%22	https://www.helpageindia.org/wp-content/uploads/2018/07/Mobile-Healthcare-Services-1-1-767x690.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/Mobile-Healthcare-Services-1-1-767x690.jpg	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:58	69876/69876	---M--	200	added ('OK')	image/jpeg	etag:%22110f4-612617c1c537f%22	https://www.helpageindia.org/wp-content/uploads/2018/07/Cataract-Surgeries-1-1-767x690.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/Cataract-Surgeries-1-1-767x690.jpg	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:58	86125/86125	---M--	200	added ('OK')	image/jpeg	etag:%221506d-612617be71ac4%22	https://www.helpageindia.org/wp-content/uploads/2018/07/Geriatric-Physiotherapy-1-1-767x690.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/Geriatric-Physiotherapy-1-1-767x690.jpg	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:58	153861/153861	---M--	200	added ('OK')	image/jpeg	etag:%2225905-6126193b14933%22	https://www.helpageindia.org/wp-content/uploads/2017/06/Livelihood-Support-1-1-767x690.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2017/06/Livelihood-Support-1-1-767x690.jpg	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:59	79284/79284	---M--	200	added ('OK')	image/jpeg	etag:%22135b4-612617af662fc%22	https://www.helpageindia.org/wp-content/uploads/2018/07/Cancer-Care-1-767x690.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/Cancer-Care-1-767x690.jpg	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:59	169856/169856	---M--	200	added ('OK')	image/jpeg	etag:%2229780-612617bfa25ab%22	https://www.helpageindia.org/wp-content/uploads/2018/07/Old-Age-Homes-1-1-767x690.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/Old-Age-Homes-1-1-767x690.jpg	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:59	245800/245800	---M--	200	added ('OK')	image/png	etag:%223c028-612619fda3db0%22	https://www.helpageindia.org/wp-content/uploads/2024/01/Elder-Helplines-landing-image-767x605.png	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2024/01/Elder-Helplines-landing-image-767x605.png	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:59	140445/140445	---M--	200	added ('OK')	image/jpeg	etag:%222249d-612617ae16418%22	https://www.helpageindia.org/wp-content/uploads/2018/07/Disaster-Management-1-767x690.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/Disaster-Management-1-767x690.jpg	(from https://www.helpageindia.org/our-work/welfare-development/)
11:38:59	0/-1	---M--	301	error ('')			https://www.helpageindia.org/donate	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/donate.252.delayed	(from https://www.helpageindia.org/our-work/welfare-development/)
11:39:00	114531/114531	---M--	200	added ('OK')	image/jpeg	etag:%221bf63-612617b6fb8df%22	https://www.helpageindia.org/wp-content/uploads/2018/07/Mobile-Healthcare-Services-1-1.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/Mobile-Healthcare-Services-1-1.jpg	(from https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/)
11:39:01	12/12	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Mar%202024%2006:09:05%20GMT	https://www.helpageindia.org/?p=40	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/index3ba0.html	(from https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/)
11:39:01	2481/2481	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2006:09:05%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Four-work%2Fwelfare-development%2Fmobile-healthcare%2F	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embed514b.json	(from https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/)
11:39:01	2597/2597	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Mar%202024%2006:09:05%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Four-work%2Fwelfare-development%2Fmobile-healthcare%2F&format=xml	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embed0c81	(from https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/)
11:39:01	216720/216720	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:09:05%20GMT	https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/IPledge4Eldercare.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/our-work/welfare-development/mobile-healthcare/IPledge4Eldercare.pdf	(from https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/)
11:39:02	216550/216550	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:09:06%20GMT	https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/POST	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/our-work/welfare-development/mobile-healthcare/POST	(from https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/)
11:39:02	94915/94915	---M--	200	added ('OK')	image/jpeg	etag:%22172c3-6126186051472%22	https://www.helpageindia.org/wp-content/uploads/2020/09/mhu-desktop.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2020/09/mhu-desktop.jpg	(from https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/)
11:39:02	70468/70468	---M--	200	added ('OK')	image/jpeg	etag:%2211344-612618575872e%22	https://www.helpageindia.org/wp-content/uploads/2020/09/MHU-mobile.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2020/09/MHU-mobile.jpg	(from https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/)
11:39:02	0/-1	---M--	301	error ('')			https://www.helpageindia.org/donate	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/donate.25a.delayed	(from https://www.helpageindia.org/our-work/welfare-development/mobile-healthcare/)
11:39:03	77794/77794	---M--	200	added ('OK')	image/jpeg	etag:%2212fe2-612617be99b61%22	https://www.helpageindia.org/wp-content/uploads/2018/07/Cataract-Surgeries-1-1.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/Cataract-Surgeries-1-1.jpg	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:03	2478/2478	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2006:09:08%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Four-work%2Fwelfare-development%2Fcataract-surgeries%2F	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embed1d8b.json	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:04	2594/2594	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Mar%202024%2006:09:08%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Four-work%2Fwelfare-development%2Fcataract-surgeries%2F&format=xml	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embedc912	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:04	12/12	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Mar%202024%2006:09:08%20GMT	https://www.helpageindia.org/?p=44	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/index49b1.html	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:04	216731/216731	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:09:08%20GMT	https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/IPledge4Eldercare.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/our-work/welfare-development/cataract-surgeries/IPledge4Eldercare.pdf	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:05	216561/216561	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:09:09%20GMT	https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/POST	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/our-work/welfare-development/cataract-surgeries/POST	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:05	55497/55497	---M--	200	added ('OK')	image/jpeg	etag:%22d8c9-612617c9cecb8%22	https://www.helpageindia.org/wp-content/uploads/2018/07/cataract-surgeries-2.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/cataract-surgeries-2.jpg	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:05	85081/85081	---M--	200	added ('OK')	image/jpeg	etag:%2214c59-612617c702fd2%22	https://www.helpageindia.org/wp-content/uploads/2018/07/cataract-surgeries-1.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/cataract-surgeries-1.jpg	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:05	17677/17677	---M--	200	added ('OK')	image/jpeg	etag:%22450d-6126185b4937c%22	https://www.helpageindia.org/wp-content/uploads/2020/09/catract-surgeries.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2020/09/catract-surgeries.jpg	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:05	0/-1	---M--	301	error ('')			https://www.helpageindia.org/donate	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/donate.263.delayed	(from https://www.helpageindia.org/our-work/welfare-development/cataract-surgeries/)
11:39:06	94047/94047	---M--	200	added ('OK')	image/jpeg	etag:%2216f5f-612617b47ce53%22	https://www.helpageindia.org/wp-content/uploads/2018/07/Geriatric-Physiotherapy-1-1.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2018/07/Geriatric-Physiotherapy-1-1.jpg	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
11:39:07	2443/2443	---M--	200	added ('OK')	application/json	date:Mon,%2018%20Mar%202024%2006:09:11%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Four-work%2Fwelfare-development%2Fphysiocare%2F	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embedb845.json	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
11:39:07	12/12	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Mar%202024%2006:09:11%20GMT	https://www.helpageindia.org/?p=48	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/index94b0.html	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
11:39:07	2559/2559	---M-Z	200	added ('OK')	text/xml	date:Mon,%2018%20Mar%202024%2006:09:11%20GMT	https://www.helpageindia.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.helpageindia.org%2Four-work%2Fwelfare-development%2Fphysiocare%2F&format=xml	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-json/oembed/1.0/embed3f3b	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
11:39:07	216643/216643	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:09:11%20GMT	https://www.helpageindia.org/our-work/welfare-development/physiocare/IPledge4Eldercare.pdf	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/our-work/welfare-development/physiocare/IPledge4Eldercare.pdf	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
11:39:08	216473/216473	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Mar%202024%2006:09:12%20GMT	https://www.helpageindia.org/our-work/welfare-development/physiocare/POST	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/our-work/welfare-development/physiocare/POST	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
11:39:08	75391/75391	---M--	200	added ('OK')	image/jpeg	etag:%221267f-61261854f2341%22	https://www.helpageindia.org/wp-content/uploads/2020/09/PHYSIOCAREDESKTOP.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2020/09/PHYSIOCAREDESKTOP.jpg	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
11:39:08	35442/35442	---M--	200	added ('OK')	image/jpeg	etag:%228a72-6126185db8409%22	https://www.helpageindia.org/wp-content/uploads/2020/09/PHYSIOCAREMOBILE.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2020/09/PHYSIOCAREMOBILE.jpg	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
11:39:09	28423/28423	---M--	200	added ('OK')	image/jpeg	etag:%226f07-61261854520ce%22	https://www.helpageindia.org/wp-content/uploads/2020/09/physiocare-info.jpg	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/wp-content/uploads/2020/09/physiocare-info.jpg	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
11:39:09	0/-1	---M--	301	error ('')			https://www.helpageindia.org/donate	C:/Users/admin/OneDrive%20-%20Biztechnosys%20Infotech%20Pvt%20Ltd/Desktop/helpageproject/www.helpageindia.org/donate.26c.delayed	(from https://www.helpageindia.org/our-work/welfare-development/physiocare/)
